,AUC,Percent Change,Difference
TS,0.8726176249999998,0.0,0.33756542205810547
SP1,0.8706291249999999,0.0,0.16115021705627441
SPTS,0.8725940000000001,0.0,0.36484789848327637
SPU,0.868637125,0.675000011920929,-0.039640188217163086
